target_name,compound_iso_smiles,affinity
ESR1,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,1
NR1I2,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,1
TOP2A,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N3CCNC(C)C3)C(F)=C12,0
CHRM1,CN(C)CCOC(=O)C(C1=CC=CC=C1)C1(O)CCCC1,0
ACHE,[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC)=C1)N2C,0
ADRB2,COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1,1
ADRB1,COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1,1
ADRB3,COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1,1
AR,[H][C@@]12CC[C@H](OC(=O)CCC3=CC=CC=C3)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],1
HRH1,CN1C2=C(N=C(Cl)N2)C(=O)N(C)C1=O.CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,0
CHRM1,C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)C1=CC=CC=C1,0
CHRM3,C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)C1=CC=CC=C1,0
POLB,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0
DRD2,NCCC1=CC(O)=C(O)C=C1,1
DRD1,NCCC1=CC(O)=C(O)C=C1,1
DRD5,NCCC1=CC(O)=C(O)C=C1,1
DRD3,NCCC1=CC(O)=C(O)C=C1,1
DRD4,NCCC1=CC(O)=C(O)C=C1,1
SLC6A3,NCCC1=CC(O)=C(O)C=C1,1
SLC6A2,NCCC1=CC(O)=C(O)C=C1,0
SLC6A4,NCCC1=CC(O)=C(O)C=C1,0
ACHE,CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C,0
BCHE,CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C,0
CYP19A1,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC(=C)C2=CC(=O)C=C[C@]12C,0
PTGS1,OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1,0
PTGS2,OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1,0
PRDX5,CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,0
IKBKB,CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,0
CACNA2D1,NCC1(CC(O)=O)CCCCC1,0
CACNA2D2,NCC1(CC(O)=O)CCCCC1,0
ADORA1,NCC1(CC(O)=O)CCCCC1,1
KCNQ3,NCC1(CC(O)=O)CCCCC1,1
KCNQ5,NCC1(CC(O)=O)CCCCC1,1
TOP2A,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O,0
HTR1D,CN[C@@H]1CCC2=C(C1)C1=C(N2)C=CC(=C1)C(N)=O,1
HTR1B,CN[C@@H]1CCC2=C(C1)C1=C(N2)C=CC(=C1)C(N)=O,1
SLC12A3,NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1,0
KCNMA1,NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1,0
ADRB2,CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1,1
ADRB1,CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1,1
SCN10A,CCCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,0
S100P,OC(COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O)COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O,0
RRM1,NC(=O)NO,0
CYP19A1,N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,0
CYP51A1,ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1,0
PTGS1,CC(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1,0
PTGS2,CC(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1,0
ACHE,CC[N+](C)(C)C1=CC(O)=CC=C1,0
BCHE,CC[N+](C)(C)C1=CC(O)=CC=C1,0
CYP11B1,CC(C)(C(=O)C1=CN=CC=C1)C1=CC=CN=C1,0
CASR,C[C@@H](NCCCC1=CC(=CC=C1)C(F)(F)F)C1=CC=CC2=CC=CC=C12,1
NR3C1,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,1
ANXA1,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,1
NR3C2,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,1
PPARG,OC(=O)CCNC(=O)C1=CC=C(C=C1)\N=N\C1=CC=C(O)C(=C1)C(O)=O,1
PTGS2,OC(=O)CCNC(=O)C1=CC=C(C=C1)\N=N\C1=CC=C(O)C(=C1)C(O)=O,0
PTGS1,OC(=O)CCNC(=O)C1=CC=C(C=C1)\N=N\C1=CC=C(O)C(=C1)C(O)=O,0
ALOX5,OC(=O)CCNC(=O)C1=CC=C(C=C1)\N=N\C1=CC=C(O)C(=C1)C(O)=O,0
ABCB11,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,0
ABCA1,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,0
CPT1A,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,0
CFTR,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,0
TRPM4,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,0
ALOX5,[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,0
MMP9,[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,0
VEGFA,[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,0
CASP1,[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,0
CASP3,[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,0
CYCS,[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,0
NOS2,[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,0
ADRA2A,NC(=N)NC(=O)CC1=C(Cl)C=CC=C1Cl,1
CHRM2,CC(C[N+](C)(C)C)OC(N)=O,1
GUCY1A2,[H][C@]12OC[C@@H](O[N+]([O-])=O)[C@@]1([H])OC[C@@H]2O,1
SLC12A3,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl,0
ATP1A1,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl,0
CA1,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl,0
CA2,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl,0
CA4,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl,0
GGCX,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(C)=C\CC1=C(C)C(=O)C2=C(C=CC=C2)C1=O,1
BGLAP,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(C)=C\CC1=C(C)C(=O)C2=C(C=CC=C2)C1=O,1
CACNA1C,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,0
CACNA2D1,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,0
CACNB2,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,0
CACNA1D,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,0
CACNA1S,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,0
CACNA1H,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,0
CACNA2D2,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,0
PDE1B,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,0
PDE1A,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,0
NR3C2,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,0
IMPDH1,COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C,0
IMPDH2,COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C,0
S100A12,CC(C)C1=CC2=C(OC3=NC(N)=C(C=C3C2=O)C(O)=O)C=C1,0
S100A13,CC(C)C1=CC2=C(OC3=NC(N)=C(C=C3C2=O)C(O)=O)C=C1,0
IL3,CC(C)C1=CC2=C(OC3=NC(N)=C(C=C3C2=O)C(O)=O)C=C1,0
FGF1,CC(C)C1=CC2=C(OC3=NC(N)=C(C=C3C2=O)C(O)=O)C=C1,0
CYP17A1,CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,0
CYP21A2,CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,0
KCNH2,CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,0
NR1I2,CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,0
GABRA1,COC(F)(F)C(Cl)Cl,1
GRIA1,COC(F)(F)C(Cl)Cl,0
GLRA1,COC(F)(F)C(Cl)Cl,1
ATP2C1,COC(F)(F)C(Cl)Cl,0
KCNA1,COC(F)(F)C(Cl)Cl,1
AGTR1,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1,0
TOP1,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O,0
TOP1MT,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O,0
CA1,NC(=O)OC1(CCCCC1)C#C,0
CA2,NC(=O)OC1(CCCCC1)C#C,0
SLC22A6,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,0
SLC22A11,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,0
SLC22A8,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,0
PANX1,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,0
HPRT1,S=C1N=CNC2=C1NC=N2,0
PPAT,S=C1N=CNC2=C1NC=N2,0
FASN,[H][C@]1(O[C@]1([H])C(=O)CC\C=C\C\C=C\C)C(N)=O,0
SCN5A,CCN(CC)CCNC(=O)C1=CC=C(N)C=C1,0
KCNH2,CCN(CC)CCNC(=O)C1=CC=C(N)C=C1,0
CHRM3,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C,0
CHRM2,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C,0
CHRM5,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C,0
CHRM1,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C,0
CHRM4,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C,0
MAOB,C[C@H](CC1=CC=CC=C1)N(C)CC#C,0
MAOA,C[C@H](CC1=CC=CC=C1)N(C)CC#C,0
DRD2,CCC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,0
DRD1,CCC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,0
DRD5,CCC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,0
PPARA,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,1
MMP25,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,0
NR1I2,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,1
CRBN,O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12,0
TNF,O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12,0
NFKB1,O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12,0
FGFR2,O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12,0
PTGS2,O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12,0
HTR3A,CC12CC3CC(C)(C1)CC(N)(C3)C2,0
CHRNA7,CC12CC3CC(C)(C1)CC(N)(C3)C2,0
NR1I2,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(O)C(\C=N\N4CCN(C)CC4)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C2C(O)=C3C,1
CLCN2,[H][C@@]12CC(=O)[C@H](CCCCCCC(O)=O)[C@@]1([H])CC[C@@](O)(O2)C(F)(F)CCCC,1
NR3C1,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)COC(C)=O,1
SMO,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)COC(C)=O,1
PTGS2,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,0
PTGS1,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,0
THBD,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,1
PPARG,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,1
CFTR,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,0
PPARA,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,1
GP1BA,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,1
S100A7,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,1
SLC22A8,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1)C(O)=O,0
SLC15A1,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1)C(O)=O,0
SLC15A2,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1)C(O)=O,0
CACNA1C,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC,0
CACNA2D1,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC,0
CACNB2,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC,0
CACNA1D,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC,0
CACNA1S,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC,0
CACNA2D2,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC,0
CACNA1H,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC,0
SHMT1,N[C@@H](CN1C=CC(=O)C(O)=C1)C(O)=O,0
CCL2,N[C@@H](CN1C=CC(=O)C(O)=C1)C(O)=O,0
TYR,N[C@@H](CN1C=CC(=O)C(O)=C1)C(O)=O,0
SCN5A,CC(N)C(=O)NC1=C(C)C=CC=C1C,0
BCHE,CCOP(=O)(OCC)SCC[N+](C)(C)C,0
TOP2A,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1,0
CHRM3,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,0
CHRM2,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,0
CHRM1,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,0
DRD2,CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,0
ADRB1,CC(C)NCC(O)C1=CC(O)=C(O)C=C1,1
ADRB2,CC(C)NCC(O)C1=CC(O)=C(O)C=C1,1
ADRB3,CC(C)NCC(O)C1=CC(O)=C(O)C=C1,1
MAPK1,CC(C)NCC(O)C1=CC(O)=C(O)C=C1,1
PIK3R1,CC(C)NCC(O)C1=CC(O)=C(O)C=C1,1
PIK3R2,CC(C)NCC(O)C1=CC(O)=C(O)C=C1,1
PIK3R3,CC(C)NCC(O)C1=CC(O)=C(O)C=C1,1
MTNR1A,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,1
MTNR1B,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,1
ESR1,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,0
RORB,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,1
MPO,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,0
EPX,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,0
ABCC8,CC1=NC=C(N=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,0
PPARG,CC1=NC=C(N=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,1
NR1I2,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1,1
HRH1,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C,0
DRD2,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C,0
CHRM1,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C,0
CHRM2,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C,0
CHRM3,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C,0
CHRM4,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C,0
CHRM5,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C,0
CALM1,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C,0
HRH2,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C,0
VDR,CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1/C[C@@H](O)CC[C@@H]1C,1
HRH1,C(C1CN2CCC1CC2)N1C2=CC=CC=C2SC2=CC=CC=C12,0
RRM1,NC1=NC(F)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0
POLA1,NC1=NC(F)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0
DCK,NC1=NC(F)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,1
CPT1A,C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1,0
CPT2,C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1,0
HRH1,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,0
CHRM2,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,0
HMGCR,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,0
DPP4,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,0
AHR,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,1
HDAC2,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,0
PTPRS,CC(O)(P(O)(O)=O)P(O)(O)=O,0
ATP6V1A,CC(O)(P(O)(O)=O)P(O)(O)=O,0
SLC25A4,CC(O)(P(O)(O)=O)P(O)(O)=O,0
SLC25A5,CC(O)(P(O)(O)=O)P(O)(O)=O,0
SLC25A6,CC(O)(P(O)(O)=O)P(O)(O)=O,0
ATP1A1,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1,0
HTR2B,CCCCCNC(=N)N\N=C\C1=CNC2=C1C=C(OC)C=C2,0
HTR2C,CCCCCNC(=N)N\N=C\C1=CNC2=C1C=C(OC)C=C2,0
HTR2A,CCCCCNC(=N)N\N=C\C1=CNC2=C1C=C(OC)C=C2,0
ABAT,NC(CCC(O)=O)C=C,0
OPRM1,CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1,1
OPRD1,CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1,1
PNLIP,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,0
LIPF,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,0
FASN,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,0
HRH1,CCOCCN1C(=NC2=CC=CC=C12)N1CCCN(C)CC1,0
CHRM3,CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O,1
CHRM1,CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O,1
CHRM2,CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O,1
CHRM4,CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O,1
SCN10A,CCOC(=O)C1=CC=C(N)C=C1,0
NQO2,COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1,0
PTGIR,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C\C(C2)=C\CCCC(O)=O,1
PTGER1,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C\C(C2)=C\CCCC(O)=O,1
PDE4A,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C\C(C2)=C\CCCC(O)=O,1
PDE4B,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C\C(C2)=C\CCCC(O)=O,1
PDE4C,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C\C(C2)=C\CCCC(O)=O,1
PDE4D,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C\C(C2)=C\CCCC(O)=O,1
PTGDR2,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C\C(C2)=C\CCCC(O)=O,1
SLC18A2,[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2,0
CHRNA10,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0
CHRNA3,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0
CHRNB4,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0
SQLE,CN(CC1=CC=C(C=C1)C(C)(C)C)CC1=CC=CC2=CC=CC=C12,0
ATP1A1,[H][C@@]12CC[C@]3(O)C[C@H](C[C@@H](O)[C@]3(CO)[C@@]1([H])[C@H](O)C[C@]1(C)[C@H](CC[C@]21O)C1=CC(=O)OC1)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,0
